transaction_id,customer_id,transaction_time,amount,merchant_category,channel,hour,day_of_week,is_weekend,is_late_night,customer_avg_amount,customer_amount_std,customer_transaction_count,amount_deviation,amount_ratio,high_amount_flag,unusual_time_flag,anomaly_prediction,is_anomaly,anomaly_score,risk_flag
TXN_004316,CUST_0012,2026-01-11 21:28:00,568.27,Shopping,POS,21,6,1,0,68.96764705882353,131.63196156943664,17,499.3023529411764,8.239660539895091,1,0,-1,1,0.0596546408324434,HIGH_AMOUNT
TXN_001562,CUST_0120,2026-01-11 23:11:00,175.1,Shopping,POS,23,6,1,1,61.90333333333333,81.48611316104873,15,113.19666666666666,2.828603737009316,0,1,-1,1,0.0027484402696065,UNUSUAL_TIME
TXN_004183,CUST_0229,2026-01-12 07:25:00,1205.7,Restaurant,POS,7,0,0,0,105.40807692307692,233.60862843686627,26,1100.291923076923,11.438402399465811,1,0,-1,1,0.0786570801512689,HIGH_AMOUNT
TXN_008118,CUST_0433,2026-01-13 20:04:00,1898.55,Restaurant,Online,20,1,0,0,129.19653846153847,368.2446215215349,26,1769.3534615384615,14.695053153960425,1,0,-1,1,0.1002041893472639,HIGH_AMOUNT
TXN_000640,CUST_0201,2026-01-15 06:18:00,624.6,Grocery,Online,6,3,0,0,84.51941176470588,145.30130163175534,17,540.0805882352942,7.390018304183515,1,0,-1,1,0.041405674867653,HIGH_AMOUNT
TXN_008570,CUST_0326,2026-01-15 15:31:00,824.99,Entertainment,Mobile,15,3,0,0,88.03347826086956,170.1010554883798,23,736.9565217391305,9.371321187097797,1,0,-1,1,0.0408004921333369,HIGH_AMOUNT
TXN_005622,CUST_0341,2026-01-15 23:34:00,352.72,Healthcare,Online,23,3,0,1,91.8721052631579,188.0719193872076,19,260.84789473684214,3.839250216261737,1,1,-1,1,0.013369275497945,HIGH_AMOUNT
TXN_001779,CUST_0007,2026-01-17 12:02:00,374.43,Shopping,Online,12,5,1,0,52.63315789473684,84.76555544248906,19,321.7968421052632,7.113956581302562,1,0,-1,1,0.0190510241431108,HIGH_AMOUNT
TXN_000992,CUST_0250,2026-01-18 23:41:00,183.58,Utilities,POS,23,6,1,1,71.70692307692308,107.89352406031534,26,111.87307692307694,2.5601433184222104,0,1,-1,1,0.00220836544644,UNUSUAL_TIME
TXN_006803,CUST_0364,2026-01-21 14:32:00,629.28,Restaurant,Mobile,14,2,0,0,73.35363636363637,135.09829421733235,22,555.9263636363636,8.578715810085637,1,0,-1,1,0.02423059876763,HIGH_AMOUNT
TXN_003826,CUST_0360,2026-01-24 08:45:00,422.55,Grocery,POS,8,5,1,0,125.42583333333332,297.78996686337973,24,297.12416666666667,3.368923201626459,1,0,-1,1,0.011108248919678,HIGH_AMOUNT
TXN_008514,CUST_0439,2026-01-26 12:57:00,1567.5,Healthcare,Online,12,0,0,0,114.771,342.8614200779882,20,1452.729,13.657631283163866,1,0,-1,1,0.0841071487102936,HIGH_AMOUNT
TXN_006570,CUST_0089,2026-01-28 20:14:00,19.87,Electronics,Mobile,20,2,0,0,267.3039393939394,1166.9263887156171,33,-247.4339393939394,0.0743348565870425,0,0,-1,1,0.0122060346160205,ML_ANOMALY
TXN_005503,CUST_0137,2026-01-29 17:07:00,278.43,Travel,Online,17,3,0,0,35.22724137931034,51.8884015320071,29,243.20275862068968,7.903826388277098,1,0,-1,1,0.0152980493941666,HIGH_AMOUNT
TXN_004420,CUST_0374,2026-01-31 23:39:00,199.2,Shopping,Mobile,23,5,1,1,129.29217391304346,303.34164042838984,23,69.90782608695653,1.5406965013518423,0,1,-1,1,0.0148049950214725,UNUSUAL_TIME
TXN_001323,CUST_0181,2026-02-02 02:33:00,294.15,Entertainment,Online,2,0,0,1,166.1668,502.7899422532237,25,127.98319999999998,1.7702092114670318,0,1,-1,1,0.0095156138577493,UNUSUAL_TIME
TXN_002328,CUST_0333,2026-02-04 07:16:00,201.56,Entertainment,Mobile,7,2,0,0,345.73304347826087,1279.6203503434303,23,-144.1730434782609,0.5829931613484141,0,0,-1,1,0.0019067854628453,ML_ANOMALY
TXN_004356,CUST_0490,2026-02-05 01:42:00,1400.55,Utilities,POS,1,3,0,1,144.79,324.45479465785456,18,1255.76,9.672974652945646,1,1,-1,1,0.1062892395418341,HIGH_AMOUNT
TXN_008183,CUST_0139,2026-02-06 22:53:00,189.73,Restaurant,POS,22,4,0,0,285.9460869565217,1077.9385145424535,23,-96.2160869565217,0.6635166860277706,0,0,-1,1,0.0192687452246926,ML_ANOMALY
TXN_002605,CUST_0214,2026-02-09 11:59:00,1021.65,Travel,Online,11,0,0,0,80.17057142857142,171.44407958046634,35,941.4794285714286,12.743454135290117,1,0,-1,1,0.1032793565501739,HIGH_AMOUNT
TXN_004352,CUST_0250,2026-02-10 05:40:00,544.48,Entertainment,Online,5,1,0,1,71.70692307692308,107.89352406031534,26,472.7730769230769,7.593130155869512,1,1,-1,1,0.0479898091926985,HIGH_AMOUNT
TXN_004584,CUST_0089,2026-02-10 15:43:00,799.76,Travel,POS,15,1,0,0,267.3039393939394,1166.9263887156171,33,532.4560606060606,2.991949919680581,0,0,-1,1,0.091040412649723,ML_ANOMALY
TXN_005203,CUST_0176,2026-02-10 22:32:00,977.05,Travel,POS,22,1,0,0,163.815,250.32219736438344,16,813.2349999999999,5.964350028996123,1,0,-1,1,0.0857554695670521,HIGH_AMOUNT
TXN_004215,CUST_0089,2026-02-12 07:41:00,41.25,Entertainment,Mobile,7,3,0,0,267.3039393939394,1166.9263887156171,33,-226.0539393939394,0.1543187133475342,0,0,-1,1,0.0051499810733408,ML_ANOMALY
TXN_000895,CUST_0176,2026-02-13 23:44:00,383.55,Electronics,POS,23,4,0,1,163.815,250.32219736438344,16,219.735,2.341360681256296,0,1,-1,1,0.0496829864136877,UNUSUAL_TIME
TXN_005044,CUST_0058,2026-02-14 02:55:00,1287.15,Grocery,POS,2,5,1,1,119.625,302.1859055819,18,1167.525,10.75987460815047,1,1,-1,1,0.1141225871025269,HIGH_AMOUNT
TXN_009150,CUST_0082,2026-02-15 14:34:00,371.77,Travel,POS,14,6,1,0,67.194,97.532507093789,15,304.576,5.53278566538679,1,0,-1,1,0.0062066711040092,HIGH_AMOUNT
TXN_004481,CUST_0484,2026-02-16 06:29:00,2419.5,Entertainment,POS,6,0,0,0,153.2436,477.8059020397299,25,2266.2564,15.788587582124146,1,0,-1,1,0.1096735179294953,HIGH_AMOUNT
TXN_005306,CUST_0441,2026-02-16 23:36:00,433.3,Entertainment,Mobile,23,0,0,1,72.07578947368421,97.4388192842502,19,361.2242105263158,6.011727421427737,1,1,-1,1,0.0368326698515742,HIGH_AMOUNT
TXN_008864,CUST_0341,2026-02-17 18:04:00,798.94,Utilities,Online,18,1,0,0,91.8721052631579,188.0719193872076,19,707.0678947368422,8.696219572976162,1,0,-1,1,0.0421029494054898,HIGH_AMOUNT
TXN_007925,CUST_0361,2026-02-18 19:37:00,608.1,Grocery,POS,19,2,0,0,86.94038461538463,148.1921879582259,26,521.1596153846153,6.994448008139972,1,0,-1,1,0.0322091260392258,HIGH_AMOUNT
TXN_001866,CUST_0089,2026-02-18 20:00:00,6723.45,Shopping,Mobile,20,2,0,0,267.3039393939394,1166.9263887156171,33,6456.14606060606,25.152827957732825,1,0,-1,1,0.1501781168427464,HIGH_AMOUNT
TXN_001209,CUST_0089,2026-02-20 13:53:00,21.22,Healthcare,Online,13,4,0,0,267.3039393939394,1166.9263887156171,33,-246.0839393939394,0.0793852872056891,0,0,-1,1,0.0034907701805051,ML_ANOMALY
TXN_007332,CUST_0089,2026-02-20 16:28:00,73.61,Entertainment,Online,16,4,0,0,267.3039393939394,1166.9263887156171,33,-193.6939393939394,0.2753794058063514,0,0,-1,1,0.0163942394124444,ML_ANOMALY
TXN_001097,CUST_0089,2026-02-20 21:30:00,21.41,Travel,Online,21,4,0,0,267.3039393939394,1166.9263887156171,33,-245.8939393939394,0.0800960885520171,0,0,-1,1,0.0187324048357088,ML_ANOMALY
TXN_000169,CUST_0109,2026-02-21 00:39:00,434.12,Utilities,POS,0,5,1,1,134.3,170.62841609115927,10,299.82,3.232464631422189,1,1,-1,1,0.0898168142263113,HIGH_AMOUNT
TXN_002550,CUST_0333,2026-02-21 05:08:00,66.98,Shopping,Online,5,5,1,1,345.73304347826087,1279.6203503434303,23,-278.75304347826085,0.1937332900730143,0,1,-1,1,0.0260669681708132,UNUSUAL_TIME
TXN_000701,CUST_0274,2026-02-21 10:43:00,570.45,Utilities,Online,10,5,1,0,101.49764705882352,195.378692496438,17,468.9523529411765,5.620327333001055,1,0,-1,1,0.0502360149236311,HIGH_AMOUNT
TXN_008232,CUST_0318,2026-02-21 12:18:00,1103.09,Grocery,Online,12,5,1,0,83.42608695652174,226.51519097641776,23,1019.663913043478,13.222362935167812,1,0,-1,1,0.0862924491341569,HIGH_AMOUNT
TXN_005377,CUST_0139,2026-02-21 20:15:00,64.66,Utilities,Mobile,20,5,1,0,285.9460869565217,1077.9385145424535,23,-221.2860869565217,0.226126542552868,0,0,-1,1,0.0014973825697071,ML_ANOMALY
TXN_003717,CUST_0475,2026-02-21 20:36:00,769.52,Electronics,POS,20,5,1,0,98.194,176.20659837098515,20,671.326,7.836731368515388,1,0,-1,1,0.0735607137215436,HIGH_AMOUNT
TXN_005198,CUST_0461,2026-02-22 02:43:00,379.38,Travel,Mobile,2,6,1,1,57.539375,90.8482865344746,16,321.840625,6.593397999196203,1,1,-1,1,0.0466919809581592,HIGH_AMOUNT
TXN_003518,CUST_0194,2026-02-22 04:52:00,302.3,Utilities,POS,4,6,1,1,62.55800000000001,75.31257248784456,20,239.742,4.832315611112887,1,1,-1,1,0.0102385366184274,HIGH_AMOUNT
TXN_002674,CUST_0383,2026-02-25 00:32:00,343.88,Grocery,POS,0,2,0,1,75.78,89.48970563302638,15,268.1,4.537872789654262,1,1,-1,1,0.0038682642045522,HIGH_AMOUNT
TXN_001556,CUST_0413,2026-02-25 13:41:00,463.21,Restaurant,ATM,13,2,0,0,69.82310344827587,100.80865318950438,29,393.3868965517241,6.634050581024954,1,0,-1,1,0.004057438484246,HIGH_AMOUNT
TXN_001960,CUST_0423,2026-02-27 06:36:00,1211.32,Restaurant,POS,6,4,0,0,112.85142857142856,265.0661237368086,21,1098.4685714285713,10.73375867132513,1,0,-1,1,0.0777268646858241,HIGH_AMOUNT
TXN_000290,CUST_0089,2026-02-27 20:20:00,85.23,Grocery,Mobile,20,4,0,0,267.3039393939394,1166.9263887156171,33,-182.07393939393936,0.3188505197238871,0,0,-1,1,0.0312807074440006,ML_ANOMALY
TXN_000471,CUST_0333,2026-02-28 01:08:00,98.8,Shopping,Online,1,5,1,1,345.73304347826087,1279.6203503434303,23,-246.93304347826088,0.2857696186804093,0,1,-1,1,0.031585875828906,UNUSUAL_TIME
TXN_008710,CUST_0180,2026-02-28 14:33:00,170.61,Travel,POS,14,5,1,0,295.4136363636364,783.2012996832007,11,-124.80363636363636,0.5775291963502639,0,0,-1,1,0.0367981368038795,ML_ANOMALY
TXN_001805,CUST_0470,2026-03-01 05:09:00,433.54,Shopping,Mobile,5,6,1,1,84.75533333333333,113.20903963570268,15,348.7846666666667,5.115194324054338,1,1,-1,1,0.0556953672454593,HIGH_AMOUNT
TXN_003549,CUST_0324,2026-03-01 22:18:00,1048.35,Restaurant,POS,22,6,1,0,103.56545454545451,220.7833146889086,22,944.7845454545454,10.122583873176383,1,0,-1,1,0.0917365370189524,HIGH_AMOUNT
TXN_002799,CUST_0306,2026-03-03 00:53:00,467.4,Electronics,POS,0,1,0,1,83.9321052631579,111.17341961393008,19,383.4678947368421,5.568786801362003,1,1,-1,1,0.0256120392158807,HIGH_AMOUNT
TXN_002623,CUST_0280,2026-03-03 19:45:00,557.92,Entertainment,POS,19,1,0,0,85.74304347826087,120.46702907792512,23,472.1769565217391,6.5068835600809285,1,0,-1,1,0.0173756999713116,HIGH_AMOUNT
TXN_006373,CUST_0075,2026-03-04 02:50:00,348.87,Travel,ATM,2,2,0,1,53.19666666666667,77.0021107719349,21,295.67333333333335,6.558117676546149,1,1,-1,1,0.001815022889391,HIGH_AMOUNT
TXN_005835,CUST_0462,2026-03-04 15:16:00,1069.05,Entertainment,Mobile,15,2,0,0,95.6205,232.78351905116068,20,973.4295,11.180133967088643,1,0,-1,1,0.0588262368055174,HIGH_AMOUNT
TXN_005644,CUST_0365,2026-03-05 05:46:00,556.5,Utilities,Online,5,3,0,1,79.9515,124.48526639832988,20,476.5485,6.96046978480704,1,1,-1,1,0.0419728914577023,HIGH_AMOUNT
TXN_001559,CUST_0089,2026-03-05 15:36:00,13.32,Entertainment,Online,15,3,0,0,267.3039393939394,1166.9263887156171,33,-253.9839393939394,0.0498309154373128,0,0,-1,1,0.0095666759156045,ML_ANOMALY
TXN_009444,CUST_0232,2026-03-05 16:07:00,512.69,Shopping,POS,16,3,0,0,90.238125,124.33494194949115,16,422.4518750000001,5.681523192109766,1,0,-1,1,0.0071631527495586,HIGH_AMOUNT
TXN_006184,CUST_0179,2026-03-06 12:22:00,550.95,Electronics,Mobile,12,4,0,0,95.65142857142855,123.17902444351937,21,455.29857142857145,5.759976701117152,1,0,-1,1,0.0096007102420987,HIGH_AMOUNT
TXN_007382,CUST_0472,2026-03-06 14:46:00,828.75,Utilities,Online,14,4,0,0,68.26666666666667,163.63035305400925,24,760.4833333333333,12.139892578125,1,0,-1,1,0.0447117474683693,HIGH_AMOUNT
TXN_005264,CUST_0266,2026-03-07 02:46:00,629.4,Shopping,POS,2,5,1,1,57.3296,122.0875986221915,25,572.0704,10.978621863749266,1,1,-1,1,0.0772111343813526,HIGH_AMOUNT
TXN_004568,CUST_0442,2026-03-07 11:46:00,549.32,Entertainment,POS,11,5,1,0,78.16233333333334,117.29791683729007,30,471.1576666666667,7.027937582893721,1,0,-1,1,0.0714253900237268,HIGH_AMOUNT
TXN_002463,CUST_0089,2026-03-07 20:19:00,3.25,Electronics,ATM,20,5,1,0,267.3039393939394,1166.9263887156171,33,-264.0539393939394,0.0121584440819269,0,0,-1,1,0.0461717322462265,ML_ANOMALY
TXN_007898,CUST_0135,2026-03-07 23:04:00,974.85,Entertainment,Online,23,5,1,1,105.12882352941176,233.35692388169977,17,869.7211764705883,9.272908868111394,1,1,-1,1,0.1170253662345328,HIGH_AMOUNT
TXN_002052,CUST_0176,2026-03-07 23:38:00,52.61,Electronics,POS,23,5,1,1,163.815,250.32219736438344,16,-111.205,0.3211549613893721,0,1,-1,1,0.0019912815740072,UNUSUAL_TIME
TXN_004001,CUST_0089,2026-03-08 05:33:00,103.84,Entertainment,Online,5,6,1,1,267.3039393939394,1166.9263887156171,33,-163.4639393939394,0.3884716410668595,0,1,-1,1,0.0561058534747253,UNUSUAL_TIME
TXN_003422,CUST_0031,2026-03-08 17:42:00,1632.15,Restaurant,Mobile,17,6,1,0,132.20608695652172,332.210724318427,23,1499.9439130434785,12.345498135322323,1,0,-1,1,0.1035737240097883,HIGH_AMOUNT
TXN_005192,CUST_0374,2026-03-09 01:49:00,1488.45,Entertainment,POS,1,0,0,1,129.29217391304346,303.34164042838984,23,1359.157826086957,11.512297728098142,1,1,-1,1,0.096346178311875,HIGH_AMOUNT
TXN_003685,CUST_0026,2026-03-11 11:30:00,676.35,Entertainment,Online,11,2,0,0,67.03190476190477,140.95921564832315,21,609.3180952380952,10.089971371131018,1,0,-1,1,0.0354877171949845,HIGH_AMOUNT
TXN_005689,CUST_0089,2026-03-13 15:06:00,10.45,Restaurant,Mobile,15,4,0,0,267.3039393939394,1166.9263887156171,33,-256.8539393939394,0.039094074048042,0,0,-1,1,0.0105507019619766,ML_ANOMALY
TXN_005577,CUST_0019,2026-03-14 08:32:00,196.3,Electronics,Online,8,5,1,0,60.002500000000005,54.80534282479087,36,136.2975,3.271530352901962,1,0,-1,1,0.0092178641926856,HIGH_AMOUNT
TXN_009946,CUST_0049,2026-03-15 00:24:00,330.32,Restaurant,Mobile,0,6,1,1,61.64809523809523,71.24540873761954,21,268.6719047619048,5.358154193154696,1,1,-1,1,0.0250863075835906,HIGH_AMOUNT
TXN_003887,CUST_0333,2026-03-15 21:55:00,242.1,Utilities,Online,21,6,1,0,345.73304347826087,1279.6203503434303,23,-103.63304347826087,0.7002512619688979,0,0,-1,1,0.0405774334147519,ML_ANOMALY
TXN_004172,CUST_0287,2026-03-16 03:05:00,623.0,Travel,Online,3,0,0,1,125.4211111111111,165.20593910734524,18,497.5788888888889,4.967265833325951,1,1,-1,1,0.044677409718754,HIGH_AMOUNT
TXN_001769,CUST_0497,2026-03-17 07:23:00,567.3,Utilities,POS,7,1,0,0,109.66136363636362,149.8304825713905,22,457.6386363636364,5.173198482932997,1,0,-1,1,0.0055008818821317,HIGH_AMOUNT
TXN_002291,CUST_0333,2026-03-18 01:25:00,164.55,Shopping,Online,1,2,0,1,345.73304347826087,1279.6203503434303,23,-181.18304347826088,0.4759452505451555,0,1,-1,1,0.0198273497674107,UNUSUAL_TIME
TXN_004886,CUST_0410,2026-03-18 02:17:00,799.35,Healthcare,Online,2,2,0,1,84.0565,172.87008524124636,20,715.2935,9.509675040002856,1,1,-1,1,0.0608952748876229,HIGH_AMOUNT
TXN_007094,CUST_0274,2026-03-19 04:13:00,650.85,Travel,POS,4,3,0,1,101.49764705882352,195.378692496438,17,549.3523529411765,6.412463922664101,1,1,-1,1,0.0489286845615204,HIGH_AMOUNT
TXN_003712,CUST_0089,2026-03-20 00:44:00,34.71,Grocery,Online,0,4,0,1,267.3039393939394,1166.9263887156171,33,-232.5939393939394,0.1298521827949797,0,1,-1,1,0.0353566926491292,UNUSUAL_TIME
TXN_009479,CUST_0483,2026-03-20 04:42:00,387.45,Travel,Mobile,4,4,0,1,61.75722222222223,88.79950309913673,18,325.6927777777778,6.273760154008078,1,1,-1,1,0.0058234174732207,HIGH_AMOUNT
TXN_006992,CUST_0290,2026-03-21 19:53:00,312.4,Restaurant,POS,19,5,1,0,44.0945,68.37349436233157,20,268.3055,7.084783816575763,1,0,-1,1,0.0182942236966008,HIGH_AMOUNT
TXN_002976,CUST_0369,2026-03-22 03:11:00,722.55,Restaurant,Online,3,6,1,1,94.79285714285714,151.97517919525075,21,627.7571428571428,7.622409765654434,1,1,-1,1,0.077407313922332,HIGH_AMOUNT
TXN_006102,CUST_0453,2026-03-22 12:42:00,1216.2,Healthcare,Online,12,6,1,0,86.08115384615385,232.7159805140493,26,1130.118846153846,14.128528088431755,1,0,-1,1,0.100917931976726,HIGH_AMOUNT
TXN_005201,CUST_0362,2026-03-24 03:36:00,1016.85,Shopping,Mobile,3,1,0,1,105.35125,206.04028889077887,24,911.49875,9.65199748460507,1,1,-1,1,0.0737066686509503,HIGH_AMOUNT
TXN_004010,CUST_0063,2026-03-25 02:01:00,439.57,Entertainment,Mobile,2,2,0,1,91.8448,141.73656047752817,25,347.7252,4.786008570980611,1,1,-1,1,0.0137171456461,HIGH_AMOUNT
TXN_007956,CUST_0345,2026-03-27 01:39:00,608.25,Grocery,Online,1,4,0,1,67.54565217391306,122.24964394170443,23,540.704347826087,9.005020758907017,1,1,-1,1,0.0485055563628741,HIGH_AMOUNT
TXN_005196,CUST_0112,2026-03-28 03:25:00,247.55,Healthcare,Mobile,3,5,1,1,51.56461538461539,63.73351967250949,26,195.98538461538465,4.800772742190531,1,1,-1,1,0.0074542650778793,HIGH_AMOUNT
TXN_000434,CUST_0292,2026-03-28 10:41:00,389.84,Grocery,Online,10,5,1,0,68.78157894736842,90.63963103430578,19,321.0584210526316,5.667796610169492,1,0,-1,1,0.0080357080785283,HIGH_AMOUNT
TXN_003663,CUST_0089,2026-03-28 11:06:00,51.97,Entertainment,Online,11,5,1,0,267.3039393939394,1166.9263887156171,33,-215.3339393939394,0.1944228735193055,0,0,-1,1,0.0291383623860796,ML_ANOMALY
TXN_006615,CUST_0180,2026-03-30 22:02:00,50.98,Utilities,POS,22,0,0,0,295.4136363636364,783.2012996832007,11,-244.4336363636364,0.1725715868351002,0,0,-1,1,0.0051660456875087,ML_ANOMALY
TXN_002680,CUST_0095,2026-03-30 23:45:00,315.46,Grocery,Online,23,0,0,1,61.50958333333333,75.23272521514225,24,253.95041666666663,5.128631717279827,1,1,-1,1,0.0080393739579834,HIGH_AMOUNT
TXN_007973,CUST_0370,2026-03-31 02:49:00,433.16,Electronics,ATM,2,1,0,1,73.41111111111111,140.33460758526783,9,359.7488888888889,5.90046919933404,1,1,-1,1,0.0534039399570169,HIGH_AMOUNT
TXN_002869,CUST_0010,2026-03-31 05:53:00,388.99,Utilities,POS,5,1,0,1,69.14166666666667,91.00080705847677,18,319.84833333333336,5.625985295890081,1,1,-1,1,0.0070295634196169,HIGH_AMOUNT
TXN_002421,CUST_0333,2026-03-31 16:37:00,6202.8,Restaurant,Mobile,16,1,0,0,345.73304347826087,1279.6203503434303,23,5857.06695652174,17.941010027842545,1,0,-1,1,0.1428345820740864,HIGH_AMOUNT
TXN_008104,CUST_0259,2026-04-04 01:32:00,193.09,Shopping,Online,1,5,1,1,65.57172413793103,63.45958894496591,29,127.51827586206898,2.944714395397512,0,1,-1,1,0.0042337933388011,UNUSUAL_TIME
TXN_004225,CUST_0442,2026-04-04 03:44:00,327.38,Grocery,Online,3,5,1,1,78.16233333333334,117.29791683729007,30,249.21766666666667,4.188462473399378,1,1,-1,1,0.0373384988069581,HIGH_AMOUNT
TXN_002373,CUST_0457,2026-04-04 06:08:00,498.1,Utilities,ATM,6,5,1,0,70.745625,119.37542415805972,16,427.354375,7.040718065604763,1,0,-1,1,0.0589039515094041,HIGH_AMOUNT
TXN_006503,CUST_0240,2026-04-04 16:48:00,675.9,Travel,POS,16,5,1,0,91.48772727272728,145.24255004029567,22,584.4122727272727,7.387876168189474,1,0,-1,1,0.0587097716783342,HIGH_AMOUNT
TXN_007071,CUST_0089,2026-04-04 17:39:00,28.32,Restaurant,Online,17,5,1,0,267.3039393939394,1166.9263887156171,33,-238.9839393939394,0.1059468112000526,0,0,-1,1,0.0327036354150983,ML_ANOMALY
TXN_006032,CUST_0085,2026-04-05 01:31:00,302.9,Restaurant,Online,1,6,1,1,63.39388888888888,77.50626260380807,18,239.5061111111111,4.778063080037509,1,1,-1,1,0.0212379826111155,HIGH_AMOUNT
TXN_005068,CUST_0089,2026-04-05 14:25:00,29.95,Travel,Online,14,6,1,0,267.3039393939394,1166.9263887156171,33,-237.3539393939394,0.1120447385396036,0,0,-1,1,0.0254244440665264,ML_ANOMALY
TXN_000323,CUST_0271,2026-04-06 00:48:00,409.75,Travel,Online,0,0,0,1,84.51631578947368,116.04516353608608,19,325.23368421052635,4.84817630977513,1,1,-1,1,0.0050054953520177,HIGH_AMOUNT
TXN_008288,CUST_0089,2026-04-07 00:25:00,132.64,Travel,Online,0,1,0,1,267.3039393939394,1166.9263887156171,33,-134.66393939393942,0.4962141609313197,0,1,-1,1,0.0530511335288429,UNUSUAL_TIME
TXN_002471,CUST_0367,2026-04-07 03:29:00,569.82,Shopping,POS,3,1,0,1,78.7108695652174,126.90479749198695,23,491.1091304347826,7.239406744552159,1,1,-1,1,0.0397143501319506,HIGH_AMOUNT
TXN_008608,CUST_0163,2026-04-08 02:50:00,488.72,Grocery,Online,2,2,0,1,77.828125,124.62693733532625,16,410.891875,6.279478016462558,1,1,-1,1,0.0336420038134677,HIGH_AMOUNT
TXN_006069,CUST_0089,2026-04-09 04:16:00,27.59,Healthcare,POS,4,3,0,1,267.3039393939394,1166.9263887156171,33,-239.7139393939394,0.1032158376062659,0,1,-1,1,0.0265370137222609,UNUSUAL_TIME
TXN_007795,CUST_0089,2026-04-10 19:35:00,49.09,Healthcare,POS,19,4,0,0,267.3039393939394,1166.9263887156171,33,-218.2139393939394,0.1836486215328595,0,0,-1,1,0.0100489732569196,ML_ANOMALY
TXN_010000,CUST_0360,2026-04-11 20:01:00,1454.4,Entertainment,ATM,20,5,1,0,125.42583333333332,297.78996686337973,24,1328.9741666666669,11.595697324448048,1,0,-1,1,0.1047624156516201,HIGH_AMOUNT
TXN_006609,CUST_0496,2026-04-12 12:52:00,382.79,Restaurant,Online,12,6,1,0,61.961,84.77160702052372,20,320.829,6.177918368005681,1,0,-1,1,0.0083910621665811,HIGH_AMOUNT
TXN_001626,CUST_0139,2026-04-12 16:29:00,5224.65,Entertainment,Mobile,16,6,1,0,285.9460869565217,1077.9385145424535,23,4938.703913043478,18.271451292125608,1,0,-1,1,0.1516687200598874,HIGH_AMOUNT
TXN_008794,CUST_0371,2026-04-12 23:35:00,257.25,Grocery,POS,23,6,1,1,65.4635,67.10540579644282,20,191.7865,3.929670732545617,1,1,-1,1,0.0195899548839089,HIGH_AMOUNT
